Id,Year,Data
44,1980,1.68
44,1981,1.62
44,1982,3.86
44,1983,3.71
44,1984,4.24
44,1985,4.48
44,1986,4.96
44,1987,5.12
44,1988,5.34
44,1989,5.55
44,1990,5.85
44,1991,5.97
44,1992,6.44
44,1993,8.61
44,1994,8.95
44,1995,8.96
44,1996,11.6
44,1997,12.4
44,1998,13.3
44,1999,15.7
44,2000,18
44,2001,19.2
44,2002,20.1
44,2003,20.5
44,2004,21.8
44,2005,21.7
44,2006,22.4
44,2007,22.9
44,2008,23.4
44,2009,23.4
44,2010,23.1
44,2011,22.4
44,2012,20.4
44,2013,18.1
44,2014,20.9
44,2015,19.5
44,2016,20.4
44,2017,19.9
44,2018,19.5
44,2019,19.2
54,1980,2.68
54,1981,2.51
54,1982,2.45
54,1983,3.26
54,1984,3.12
54,1985,3.01
54,1986,3.89
54,1987,3.81
54,1988,3.67
54,1989,3.53
54,1990,2.17
54,1991,1.94
54,1992,1.96
54,1993,1.95
54,1994,2.17
54,1995,2.34
54,1996,2.38
54,1997,2.23
54,1998,2.22
54,1999,2.63
54,2000,2.57
54,2001,2.47
54,2002,2.33
54,2003,2.1
54,2004,1.95
54,2005,1.81
54,2006,1.58
54,2007,1.44
54,2008,1.23
54,2009,0.962
54,2010,0.854
54,2011,0.778
54,2012,0.694
54,2013,0.609
54,2014,0.497
54,2015,0.449
54,2016,0.405
54,2017,0.355
54,2018,0.288
54,2019,0.237
64,1980,0.425
64,1981,0.498
64,1982,0.497
64,1983,0.534
64,1984,0.54
64,1985,0.53
64,1986,0.584
64,1987,0.583
64,1988,0.621
64,1989,0.695
64,1990,0.694
64,1991,0.71
64,1992,0.7
64,1993,0.671
64,1994,0.643
64,1995,0.608
64,1996,0.566
64,1997,0.599
64,1998,0.573
64,1999,0.541
64,2000,0.623
64,2001,0.615
64,2002,0.595
64,2003,0.666
64,2004,0.708
64,2005,0.831
64,2006,0.799
64,2007,0.772
64,2008,0.786
64,2009,0.793
64,2010,0.806
64,2011,0.885
64,2012,0.91
64,2013,0.916
64,2014,0.954
64,2015,0.828
64,2016,0.803
64,2017,0.835
64,2018,0.858
64,2019,0.875
65,1980,5.09
65,1981,5.23
65,1982,5.68
65,1983,6.88
65,1984,9.61
65,1985,11
65,1986,12.3
65,1987,12.6
65,1988,13.4
65,1989,13.1
65,1990,14.4
65,1991,9.11
65,1992,8.86
65,1993,8.71
65,1994,8.57
65,1995,9.05
65,1996,9.37
65,1997,9.69
65,1998,9.68
65,1999,11.5
65,2000,11.6
65,2001,11.1
65,2002,10.7
65,2003,10.6
65,2004,11.3
65,2005,10
65,2006,10.5
65,2007,11.8
65,2008,12.4
65,2009,11.8
65,2010,11.2
65,2011,11.1
65,2012,10.8
65,2013,10.4
65,2014,10.2
65,2015,9.81
65,2016,10
65,2017,9.81
65,2018,9.28
65,2019,4.75
66,1980,310
66,1981,298
66,1982,286
66,1983,274
66,1984,262
66,1985,251
66,1986,241
66,1987,231
66,1988,227
66,1989,264
66,1990,256
66,1991,292
66,1992,299
66,1993,295
66,1994,291
66,1995,268
66,1996,314
66,1997,310
66,1998,320
66,1999,328
66,2000,337
66,2001,334
66,2002,337
66,2003,344
66,2004,339
66,2005,336
66,2006,323
66,2007,335
66,2008,349
66,2009,345
66,2010,381
66,2011,383
66,2012,380
66,2013,378
66,2014,373
66,2015,363
66,2016,360
66,2017,356
66,2018,352
66,2019,348
67,1980,48.7
67,1981,47.1
67,1982,48.3
67,1983,47.4
67,1984,46
67,1985,45.1
67,1986,44.1
67,1987,52.6
67,1988,138
67,1989,157
67,1990,153
67,1991,148
67,1992,144
67,1993,140
67,1994,136
67,1995,143
67,1996,138
67,1997,127
67,1998,123
67,1999,123
67,2000,113
67,2001,110
67,2002,109
67,2003,106
67,2004,103
67,2005,101
67,2006,98.7
67,2007,97.1
67,2008,95.5
67,2009,93.5
67,2010,91.2
67,2011,99.8
67,2012,84.7
67,2013,81.4
67,2014,78.5
67,2015,75.9
67,2016,89.2
67,2017,85.2
67,2018,83
67,2019,81.1
69,1980,0.7
69,1981,0.458
69,1982,0.225
69,1983,0.221
69,1984,0.218
69,1985,0.214
69,1986,0.211
69,1987,0.207
69,1988,0.204
69,1989,0.199
69,1990,0.194
69,1991,0.188
69,1992,0.182
69,1993,0.175
69,1994,0.169
69,1995,0.164
69,1996,0.159
69,1997,0.155
69,1998,0.152
69,1999,0.297
69,2000,6.54
69,2001,6.42
69,2002,6.3
69,2003,6.47
69,2004,6.35
69,2005,5.95
69,2006,5.82
69,2007,5.55
69,2008,5.41
69,2009,10.8
69,2010,23.8
69,2011,23.3
69,2012,22.9
69,2013,21.8
69,2014,20.9
69,2015,19.6
69,2016,18.4
69,2017,49.7
69,2018,44.3
69,2019,49
70,1980,2.45
70,1981,2.74
70,1982,2.74
70,1983,3.59
70,1984,3.8
70,1985,3.94
70,1986,4.02
70,1987,4.54
70,1988,4.95
70,1989,4.98
70,1990,4.87
70,1991,5.57
70,1992,4.55
70,1993,4.41
70,1994,4.5
70,1995,4.49
70,1996,4.21
70,1997,4.16
70,1998,4.03
70,1999,3.17
70,2000,3.03
70,2001,2.78
70,2002,2.6
70,2003,2.03
70,2004,1.86
70,2005,1.73
70,2006,1.39
70,2007,1.23
70,2008,1.02
70,2009,0.922
70,2010,0.954
70,2011,0.897
70,2012,0.851
70,2013,0.801
70,2014,0.762
70,2015,0.695
70,2016,0.539
70,2017,0.631
70,2018,0.685
70,2019,0.648
74,1980,0
74,1981,0
74,1982,0
74,1983,0
74,1984,0
74,1985,0
74,1986,0
74,1987,0
74,1988,0
74,1989,0
74,1990,0
74,1991,0
74,1992,0
74,1993,0
74,1994,0
74,1995,0
74,1996,0
74,1997,118
74,1998,119
74,1999,121
74,2000,121
74,2001,122
74,2002,121
74,2003,120
74,2004,119
74,2005,118
74,2006,117
74,2007,115
74,2008,114
74,2009,113
74,2010,111
74,2011,110
74,2012,108
74,2013,106
74,2014,105
74,2015,103
74,2016,134
74,2017,132
74,2018,130
74,2019,129
76,1980,658
76,1981,621
76,1982,590
76,1983,562
76,1984,537
76,1985,511
76,1986,545
76,1987,531
76,1988,579
76,1989,572
76,1990,619
76,1991,636
76,1992,668
76,1993,720
76,1994,773
76,1995,795
76,1996,783
76,1997,745
